Gene_Name	pRDG
STAT3	0.98129709
STAT4	0.261737894
STAT5A	0.589981284
STAT6	0.75170198
STAU1	0.170687465
STAU2	0.115108744
STBD1	0.062045685
STC2	0.161913108
STEAP1	0.136703609
STEAP2	0.106635153
STEAP4	0.081657533
STIL	0.088555356
STIM1	0.166613123
STIM2	0.122866645
STIP1	0.187558218
STK10	0.138934767
STK11	0.307185605
STK11IP	0.089504625
STK16	0.132534679
STK17A	0.116888608
STK17B	0.099125443
STK19	0.093764633
STK24	0.123902437
STK25	0.127263715
STK3	0.112743915
STK31	0.086097746
STK32A	0.09136541
STK32B	0.105201845
STK32C	0.110205491
STK33	0.083490316
STK35	0.113068044
STK36	0.216127842
STK38	0.338172505
STK38L	0.126071121
STK39	0.219662694
STK4	0.120140011
STK40	0.115794781
STMN1	0.389071489
STMN2	0.249744491
STMN3	0.111380153
STMN4	0.112629347
STOM	0.148276161
STOML1	0.149157279
STOML2	0.149797994
STOML3	0.127269266
STON1	0.103627952
STON2	0.096829024
STOX1	0.106508107
STRA13	0.085807717
STRA6	0.102579778
STRA8	0.149112552
STRADA	0.132467228
STRADB	0.11652716
STRAP	0.124969612
STRBP	0.110885029
STRN	0.104860706
STRN3	0.134942678
STRN4	0.119970557
STS	0.856416643
STT3B	0.167637561
STUB1	0.479455411
STX10	0.120765845
STX11	0.183232477
STX12	0.118808981
STX16	0.082263206
STX17	0.119069567
STX18	0.161414991
STX1A	0.437568361
STX1B	0.142298242
STX2	0.233969702
STX3	0.174537423
STX5	0.143008165
STX6	0.170216811
STX7	0.166144639
STX8	0.200703494
STXBP1	0.220858067
STXBP2	0.13219265
STXBP3	0.145828443
STXBP4	0.091126933
STXBP5	0.142804476
STXBP5L	0.103076073
STXBP6	0.092533456
STYK1	0.117663935
STYX	0.105350865
STYXL1	0.088397212
SUB1	0.148962011
SUCLA2	0.881770532
SUCLG1	0.534939623
SUCLG2	0.497568378
SUCNR1	0.102727209
SUDS3	0.10854007
SUFU	0.194446828
SUGT1	0.095216206
SULF1	0.150464281
SULT1A1	0.407096947
SULT1A2	0.261898955
SULT1A3	0.157225751
SULT1A4	0.171947867
SULT1B1	0.147616026
SULT1C2	0.100934311
SULT1C3	0.082939343
SULT1C4	0.101065149
SULT1E1	0.217084614
SULT2A1	0.35923994
SULT2B1	0.576219121
SULT4A1	0.271213837
SULT6B1	0.088382703
SUMF1	0.066011349
SUMF2	0.687321289
SUMO1	0.697263019
SUMO1P3	0.697263019
SUMO4	0.150567713
SUOX	0.233092343
SUPT16H	0.142298242
SUPT3H	0.127097789
SUPT4H1	0.112629347
SUPT5H	0.111348904
SUPT6H	0.156915782
SUPT7L	0.287880858
SUPV3L1	0.122168499
SURF1	0.215733845
SURF2	0.103888907
SURF4	0.121910283
SURF6	0.109904368
SUSD1	0.082844791
SUSD2	0.088262712
SUSD5	0.079242235
SUV39H1	0.220858067
SUV39H2	0.091652429
SUV420H1	0.106786455
SUV420H2	0.114897416
SV2A	0.345097033
SV2B	0.177035982
SV2C	0.135808047
SVIL	0.12156447
SVOP	0.1218879
SVOPL	0.105787996
SYAP1	0.108447443
SYCE1	0.08486316
SYCE2	0.083378327
SYCN	0.128566731
SYCP3	0.141880564
SYDE2	0.125083769
SYF2	0.070186725
SYK	0.664961835
SYN1	0.628204885
SYN2	0.270979982
SYN3	0.144780716
SYNCRIP	0.249744491
SYNE1	0.461497313
SYNGAP1	0.115787219
SYNGR1	0.128254096
SYNGR2	0.133432856
SYNJ1	0.12120033
SYNJ2BP	0.126259925
SYNM	0.358747265
SYNPO	0.165381088
SYNPO2	0.107419016
SYNPO2L	0.091028118
SYNPR	0.10588941
SYP	0.651862487
SYPL1	0.126397109
SYPL2	0.110144982
SYS1	0.123788961
SYT1	0.466104447
SYT10	0.116699153
SYT11	0.148860858
SYT13	0.125009934
SYT14	0.110916243
SYT15	0.121130002
SYT16	0.107854558
SYT17	0.130667543
SYT2	0.245595611
SYT3	0.092779193
SYT4	0.148081045
SYT5	0.174901287
SYT6	0.132330719
SYT7	0.130667543
SYT8	0.107239458
SYT9	0.120257238
SYTL1	0.151794668
SYTL2	0.089697251
SYTL3	0.094813902
SYTL4	0.129176611
SYTL5	0.107291156
SYVN1	0.192319309
T	0.276233079
TAAR1	0.105206619
TAAR2	0.076899859
TAAR5	0.099993519
TAAR6	0.125269748
TAC1	0.239740119
TAC3	0.180920093
TAC4	0.20220157
TACC1	0.108451488
TACC2	0.083149365
TACC3	0.073527078
TACR1	0.218519015
TACR2	0.151313269
TACR3	0.142549503
TACSTD2	0.255614725
TADA1L	0.112629347
TADA2L	0.257026381
TADA3L	0.112629347
TAF1	0.18046801
TAF10	0.171338859
TAF11	0.097793566
TAF12	0.109039161
TAF13	0.148962011
TAF15	0.095906702
TAF1A	0.068008169
TAF1B	0.126863383
TAF1C	0.092502333
TAF1D	0.088197921
TAF2	0.119005917
TAF3	0.110872534
TAF4	0.1854659
TAF4B	0.109098063
TAF5	0.127439126
TAF5L	0.134175408
TAF6	0.138444407
TAF6L	0.090896385
TAF7	0.155881126
TAF7L	0.072180228
TAF8	0.259915145
TAF9	0.388338689
TAF9B	0.120064318
TAGAP	0.134048933
TAGLN	0.357877701
TAGLN3	0.129717038
TAL1	0.185809911
TAL2	0.117248587
TALDO1	0.459211101
TANC1	0.099982862
TANC2	0.114415985
TANK	0.183338997
TAOK1	0.144538537
TAOK2	0.185155925
TAOK3	0.112048138
TAP2	0.487201212
TAPBPL	0.084041895
TAPT1	0.10218982
TARBP1	0.106835229
TARBP2	0.147097687
TARDBP	0.254074451
TARS	0.144333763
TARS2	0.084066408
TARSL2	0.127855588
TAS1R1	0.105205091
TAS1R2	0.117277899
TAS2R10	0.082843446
TAS2R13	0.044274741
TAS2R14	0.059157537
TAS2R16	0.063104882
TAS2R3	0.077560829
TAS2R38	0.107295519
TAS2R4	0.074708466
TAS2R50	0.066295703
TAS2R7	0.084213665
TAS2R8	0.068518081
TAS2R9	0.067707586
TASP1	0.240942587
TAT	0.708804286
TATDN1	0.124400947
TAX1BP1	0.154037675
TAX1BP3	0.112629347
TAZ	0.19268295
TBC1D1	0.206421789
TBC1D10A	0.129903042
TBC1D10C	0.115976403
TBC1D13	0.110603477
TBC1D15	0.095470926
TBC1D16	0.109422964
TBC1D17	0.126085611
TBC1D19	0.120904008
TBC1D2	0.101944111
TBC1D20	0.110112668
TBC1D22A	0.096515393
TBC1D22B	0.090457837
TBC1D25	0.107997609
TBC1D2B	0.110017596
TBC1D4	0.106065441
TBC1D5	0.100500838
TBC1D8	0.130454639
TBC1D9	0.155881126
TBCA	0.115502925
TBCB	0.105397109
TBCC	0.117097026
TBCCD1	0.157289593
TBCD	0.110119899
TBCE	0.347992128
TBCEL	0.116593267
TBK1	0.350253973
TBKBP1	0.131424773
TBL1X	0.368297741
TBL1XR1	0.253623112
TBL2	0.136279879
TBL3	0.115449466
TBP	0.687884461
TBPL1	0.239842845
TBPL2	0.113085379
TBR1	0.380229019
TBRG1	0.10881365
TBRG4	0.089671152
TBX10	0.128504363
TBX15	0.118095035
TBX18	0.131303487
TBX19	0.220860963
TBX2	0.22835519
TBX20	0.14747705
TBX21	0.552288869
TBX22	0.127797039
TBX3	0.190504819
TBX4	0.14618113
TBX5	0.209308636
TBX6	0.119832469
TBXA2R	0.312906139
TBXAS1	0.320691248
TC2N	0.092183669
TCAP	0.27320081
TCEA1	0.129717038
TCEA1P2	0.129717038
TCEA2	0.125923601
TCEA3	0.085246143
TCEAL1	0.113455293
TCEAL2	0.065640063
TCEAL3	0.101624229
TCEAL4	0.078000962
TCEAL6	0.078405891
TCEAL8	0.071141991
TCEB2	0.202858466
TCEB3	0.126518664
TCEB3C	0.070733929
TCERG1	0.238026207
TCERG1L	0.093287915
TCF12	0.18974088
TCF15	0.159000119
TCF20	0.194481956
TCF21	0.246895094
TCF23	0.122943317
TCF3	0.493696158
TCF4	0.295604098
TCF7L1	0.177890486
TCF7L2	0.485070726
TCHHL1	0.054935098
TCHP	0.559424323
TCIRG1	0.385581533
TCL1A	0.167592922
TCL1B	0.092016078
TCN1	0.144784288
TCN2	0.565036788
TCOF1	0.195313109
TCP1	0.656417927
TCP10L	0.053533236
TCP11	0.08727443
TCP11L1	0.103172946
TCTA	0.140546174
TCTE1	0.124970336
TCTE3	0.068278033
TCTEX1D4	0.099797295
TCTN3	0.086680585
TDG	0.15236564
TDGF1	0.564963543
TDGF3	0.564963543
TDH	0.096129015
TDO2	0.359086243
TDP1	0.13062611
TDRD1	0.092691999
TDRD3	0.099169864
TDRD6	0.096115076
TDRD7	0.103871718
TDRD9	0.100136786
TDRKH	0.10294939
TEAD1	0.413369372
TEAD2	0.380684381
TEAD3	0.131775798
TEAD4	0.140814307
TEC	0.168952494
TECTA	0.207021253
TECTB	0.117547265
TEF	0.202974773
TEK	0.10231831
TEKT2	0.10748906
TEKT3	0.097151966
TEKT4	0.104999086
TEKT5	0.104997842
TELO2	0.108452634
TENC1	0.163170483
TEP1	0.097246894
TERF1	0.28085837
TERF2	0.190423669
TERF2IP	0.130229403
TERT	0.674805761
TES	0.208189754
TESC	0.146044462
TESK1	0.129801626
TESK2	0.115282129
TET1	0.109322806
TET2	0.063025137
TET3	0.103108514
TEX10	0.10987099
TEX101	0.076195978
TEX11	0.081329555
TEX12	0.101156002
TEX13A	0.080142988
TEX15	0.069330039
TEX2	0.080062995
TEX261	0.108281789
TEX28	0.078256994
TEX28P1	0.078256994
TEX28P2	0.078256994
TEX9	0.080913986
TF	0.947708116
TFAM	0.202475696
TFAP2A	0.9536729
TFAP2B	0.247067659
TFAP2C	0.283230318
TFAP2D	0.140242317
TFAP2E	0.116137
TFB1M	0.1032709
TFB2M	0.059723359
TFCP2	0.247057808
TFCP2L1	0.103624894
TFDP1	0.271600016
TFDP2	0.182360043
TFDP3	0.056915427
TFE3	0.241701095
TFEB	0.171883267
TFEC	0.182911872
TFF1	0.254714855
TFF2	0.214538931
TFG	0.24697322
TFIP11	0.11762703
TFPI	0.320771472
TFPI2	0.177312218
TFPT	0.271293862
TFRC	0.798577753
TGDS	0.225026923
TGFA	0.749913294
TGFB1	0.998414679
TGFB1I1	0.140545397
TGFB2	0.875803524
TGFB3	0.783736207
TGFBI	0.707146174
TGFBR1	0.778495647
TGFBR2	0.814106588
TGFBR3	0.359239143
TGFBRAP1	0.234921244
TGIF1	0.100702808
TGIF2	0.106472022
TGIF2LX	0.060160738
TGM1	0.475811609
TGM2	0.706516088
TGM3	0.219186574
TGM4	0.471882866
TGM5	0.135378994
TGM7	0.105077616
TGOLN2	0.182952289
TGS1	0.154146277
TH	0.855081047
TH1L	0.422660491
THADA	0.098167356
THAP1	0.129717038
THAP10	0.067465955
THAP11	0.110333651
THAP2	0.100181731
THAP3	0.098347166
THAP4	0.105827638
THAP5	0.099816129
THAP7	0.109941879
THAP8	0.083271135
THAP9	0.09337829
THBD	0.372472916
THBS1	0.935479562
THBS2	0.521134189
THBS3	0.233202172
THBS4	0.340365531
THEG	0.095244981
THEM2	0.068864352
THEM4	0.061358696
THG1L	0.107058692
THNSL1	0.097651229
THNSL2	0.143275099
THOC1	0.106009058
THOC2	0.118095035
THOC3	0.122144323
THOC4	0.283833118
THOC5	0.098553069
THOC6	0.110175826
THOC7	0.107059277
THOP1	0.174420652
THPO	0.43705288
THRA	0.593564016
THRAP3	0.255035788
THRB	0.510983547
THRSP	0.118972912
THSD1	0.111566654
THSD4	0.137454665
THSD7A	0.089445422
THSD7B	0.086691009
THTPA	0.121424486
THUMPD1	0.119174558
THUMPD2	0.098002146
THUMPD3	0.09925466
THY1	0.114721743
THYN1	0.123077647
TIA1	0.263331763
TIAL1	0.211778404
TIAM1	0.332728035
TIAM2	0.133968707
TICAM1	0.140623326
TICAM2	0.100374841
TIE1	0.26819545
TIFA	0.085393078
TIFAB	0.089065756
TIGD3	0.102696979
TIGD5	0.099803903
TIMD4	0.082256425
TIMELESS	0.204309968
TIMM10	0.129717038
TIMM13	0.134059754
TIMM17A	0.128537559
TIMM17B	0.120902147
TIMM22	0.107304906
TIMM23	0.155881126
TIMM23B	0.112629347
TIMM44	0.179604276
TIMM50	0.107843876
TIMM8A	0.249744491
TIMM8B	0.144854806
TIMP1	0.897766162
TIMP4	0.284054901
TINAG	0.129555448
TINAGL1	0.112441219
TINF2	0.107395318
TIPARP	0.124489015
TIPIN	0.086859042
TIPRL	0.084953742
TIRAP	0.410888395
TJP1	0.737747536
TJP2	0.249919388
TK1	0.444435326
TK2	0.649169034
TKT	0.459156133
TKTL1	0.260693898
TKTL2	0.190986391
TLE1	0.250310412
TLE2	0.126110934
TLE3	0.147551808
TLE4	0.146861156
TLE6	0.095039445
TLK1	0.116865082
TLK2	0.09988137
TLL1	0.136582596
TLL2	0.101504822
TLN1	0.389882285
TLN2	0.446989076
TLR1	0.353755659
TLR10	0.217418462
TLR2	0.705368164
TLR3	0.533319831
TLR4	0.91984091
TLR5	0.266327249
TLR6	0.243062144
TLR7	0.28709467
TLR8	0.192853357
TLR9	0.502149535
TLX1	0.232305505
TLX2	0.232661041
TLX3	0.162932219
TM2D1	0.098948189
TM2D2	0.100486012
TM2D3	0.112552062
TM4SF1	0.101852745
TM4SF20	0.083536197
TM4SF4	0.083301515
TM4SF5	0.132605479
TM6SF1	0.102745587
TM7SF3	0.095258487
TM7SF4	0.125650891
TM9SF1	0.133532568
TM9SF2	0.093787304
TM9SF3	0.124257433
TM9SF4	0.112629347
TMBIM1	0.114238746
TMBIM4	0.122935904
TMBIM6	0.139927439
TMC1	0.170871224
TMC2	0.104504169
TMC3	0.124375637
TMC4	0.086859042
TMC5	0.08596964
TMC6	0.140085661
TMC7	0.101127654
TMC8	0.101869176
TMCC1	0.109585854
TMCC2	0.110657812
TMCC3	0.109675527
TMCO1	0.112629347
TMCO3	0.091721835
TMCO4	0.101747181
TMCO5A	0.057341327
TMCO6	0.100812913
TMCO7	0.073806296
TMED1	0.111046855
TMED10	0.157211528
TMED2	0.118351655
TMED3	0.118049531
TMED5	0.097264345
TMED7	0.100374841
TMED9	0.107522069
TMEFF1	0.346772559
TMEFF2	0.262140332
TMEM100	0.10754777
TMEM102	0.099228754
TMEM104	0.109192444
TMEM106B	0.107045939
TMEM106C	0.089883148
TMEM109	0.093771445
TMEM11	0.115012138
TMEM111	0.079022642
TMEM115	0.125929778
TMEM120A	0.109102953
TMEM120B	0.090334953
TMEM121	0.134548627
TMEM123	0.07595538
TMEM126B	0.073001816
TMEM127	0.112629347
TMEM130	0.105198872
TMEM131	0.109286164
TMEM132A	0.099554722
TMEM135	0.103689069
TMEM139	0.040213084
TMEM143	0.07454892
TMEM147	0.140277032
TMEM149	0.091105313
TMEM14A	0.1193143
TMEM14B	0.070946657
TMEM14C	0.113038118
TMEM150	0.107470294
TMEM160	0.108211561
TMEM161A	0.107197396
TMEM163	0.12066559
TMEM165	0.102877139
TMEM167A	0.112629347
TMEM171	0.077849704
TMEM173	0.093208863
TMEM176B	0.098129836
TMEM179B	0.08256161
TMEM18	0.111699841
TMEM183A	0.112629347
TMEM183B	0.112629347
TMEM185A	0.112629347
TMEM187	0.101616037
TMEM189	0.138678387
TMEM19	0.110403483
TMEM192	0.095909714
TMEM195	0.122731711
TMEM199	0.108084938
TMEM2	0.132579598
TMEM20	0.030455807
TMEM200A	0.101114751
TMEM200B	0.08357658
TMEM203	0.106135586
TMEM204	0.108450659
TMEM208	0.109012427
TMEM214	0.103354935
TMEM216	0.112629347
TMEM22	0.104309546
TMEM222	0.111675939
TMEM25	0.112611844
TMEM27	0.108823405
TMEM30A	0.133939061
TMEM30B	0.133763216
TMEM33	0.142298242
TMEM37	0.277070864
TMEM38A	0.110740831
TMEM38B	0.108493467
TMEM39B	0.117342816
TMEM40	0.09838063
TMEM41A	0.107755988
TMEM41B	0.090625491
TMEM43	0.112398133
TMEM44	0.093296999
TMEM45A	0.090193073
TMEM47	0.112629347
TMEM48	0.108838982
TMEM49	0.113252669
TMEM5	0.085598103
TMEM50A	0.100817581
TMEM51	0.109160947
TMEM54	0.13131452
TMEM55A	0.125814083
TMEM55B	0.129717038
TMEM57	0.123880073
TMEM59	0.122499021
TMEM59L	0.111133733
TMEM60	0.09976254
TMEM62	0.091348741
TMEM64	0.105772366
TMEM66	0.123432225
TMEM67	0.190547308
TMEM68	0.112235302
TMEM70	0.054304524
TMEM74	0.09910214
TMEM77	0.093295506
TMEM8	0.103440238
TMEM85	0.129717038
TMEM86A	0.110381528
TMEM86B	0.096824011
TMEM87A	0.097981614
TMEM87B	0.097981614
TMEM9	0.112629347
TMEM93	0.123788961
TMEM97	0.125435406
TMEM9B	0.065327689
TMF1	0.106385693
TMIE	0.104855748
TMLHE	0.112765332
TMOD1	0.234683815
TMOD2	0.135370104
TMOD3	0.194995557
TMOD4	0.128839598
TMPO	0.427005106
TMPRSS11A	0.11808965
TMPRSS11B	0.096583129
TMPRSS11D	0.518554148
TMPRSS11E	0.139560408
TMPRSS11E2	0.111411817
TMPRSS11F	0.098520917
TMPRSS12	0.086664042
TMPRSS13	0.179706485
TMPRSS2	0.194946588
TMPRSS3	0.105448645
TMPRSS4	0.168984117
TMPRSS5	0.121404709
TMPRSS6	0.145409331
TMPRSS7	0.142865621
TMSB10	0.218073102
TMSB4X	0.033438035
TMSL1	0.033438035
TMSL2	0.033438035
TMTC1	0.138185462
TMTC3	0.20325167
TMTC4	0.103904114
TMUB1	0.104316689
TNC	0.692246418
TNFAIP1	0.492835786
TNFAIP2	0.419157037
TNFAIP3	0.610575792
TNFAIP6	0.191928124
TNFAIP8	0.419688811
TNFAIP8L1	0.373649706
TNFAIP8L2	0.369214731
TNFAIP8L3	0.343346563
TNFRSF10A	0.066154467
TNFRSF10D	0.107855149
TNFRSF11B	0.602654344
TNFRSF13B	0.244649176
TNFRSF13C	0.177304935
TNFRSF14	0.214798972
TNFRSF17	0.28423019
TNFRSF18	0.163621873
TNFRSF19	0.168732206
TNFRSF1A	0.915925237
TNFRSF1B	0.728271026
TNFRSF21	0.228046314
TNFRSF25	0.089492937
TNFRSF6B	0.168644042
TNFRSF8	0.294630218
TNFRSF9	0.281039629
TNFSF10	0.670748618
TNFSF11	0.881708259
TNFSF12	0.503535754
TNFSF13	0.503535754
TNFSF13B	0.277080387
TNFSF14	0.264286448
TNFSF15	0.175083817
TNFSF18	0.173859281
TNFSF4	0.30837945
TNFSF8	0.156287539
TNFSF9	0.169090415
TNIK	0.188073082
TNIP1	0.158019049
TNIP2	0.133684281
TNIP3	0.150402405
TNK1	0.181457658
TNK2	0.423220503
TNKS	0.152248691
TNKS1BP1	0.09844967
TNKS2	0.12466598
TNMD	0.209973844
TNNC1	0.236272733
TNNC2	0.27035074
TNNI1	0.19240271
TNNI2	0.182190846
TNNI3	0.382445986
TNNI3K	0.107780835
TNNT1	0.209449077
TNNT2	0.436892062
TNNT3	0.157439991
TNP2	0.106492087
TNPO1	0.182971981
TNPO2	0.112629347
TNPO3	0.114364303
TNR	0.372929591
TNRC4	0.126635842
TNRC6A	0.113852284
TNRC6B	0.118896109
TNRC6C	0.102489492
TNS1	0.155647331
TNS3	0.141349676
TNS4	0.109738977
TOB1	0.220858067
TOB2	0.159773892
TOE1	0.100533087
TOLLIP	0.143527534
TOM1	0.131243039
TOM1L1	0.093761931
TOM1L2	0.11625006
TOMM20	0.11931906
TOMM20L	0.061445942
TOMM22	0.142298242
TOMM34	0.090489307
TOMM40	0.132302481
TOMM40L	0.109176033
TOMM5	0.081949735
TOMM70A	0.13021744
TOP1	0.807841928
TOP1MT	0.148120015
TOP2A	0.544529469
TOP2B	0.375046593
TOP3A	0.093909541
TOP3B	0.255061258
TOPBP1	0.182177836
TOPORS	0.124647761
TOR1A	0.328368925
TOR1AIP1	0.075746569
TOR1AIP2	0.077137917
TOR1B	0.152859891
TOR2A	0.107430679
TOR3A	0.095518578
TOX	0.200470753
TOX2	0.090446287
TOX4	0.111199473
TP53	0.99980619
TP53BP1	0.106111474
TP53BP2	0.127857899
TP53I11	0.065686813
TP53I13	0.090061226
TP53I3	0.138559276
TP53INP1	0.280168082
TP53INP2	0.102338174
TP53TG5	0.062914599
TP63	0.571269963
TP73	0.300775181
TPBG	0.128755224
TPCN2	0.129780889
TPD52	0.09861984
TPD52L1	0.118095035
TPD52L3	0.057887035
TPH1	0.396064191
TPI1	0.920917828
TPK1	0.134125451
TPM1	0.466234686
TPM2	0.223538553
TPM3	0.466104447
TPM4	0.203706554
TPMT	0.166432069
TPO	0.481627031
TPP1	0.27976347
TPP2	0.175828146
TPPP	0.161779515
TPPP2	0.10299756
TPRG1	0.107358514
TPRG1L	0.109176033
TPRKB	0.105465514
TPSAB1	0.483163651
TPSB2	0.483163651
TPSD1	0.168388562
TPSG1	0.314632065
TPST1	0.124403456
TPST2	0.122127076
TPT1	0.350263089
TPTE	0.058703136
TPTE2	0.18826553
TPX2	0.096778421
TRABD	0.105245962
TRADD	0.376355414
TRAF1	0.394989226
TRAF2	0.186724438
TRAF3	0.298313808
TRAF3IP1	0.104231078
TRAF3IP2	0.10617705
TRAF3IP3	0.121014472
TRAF4	0.202388695
TRAF5	0.161233322
TRAF6	0.595358801
TRAF7	0.140850663
TRAFD1	0.098219718
TRAIP	0.080155788
TRAK1	0.092695521
TRAK2	0.111579052
TRAM1	0.156281712
TRAM1L1	0.085784234
TRAM2	0.148962011
TRAP1	0.125794741
TRAPPC10	0.143104739
TRAPPC2	0.3546789
TRAPPC2L	0.113035094
TRAPPC3	0.135884977
TRAPPC4	0.144821718
TRAPPC6A	0.104697069
TRAPPC6B	0.118095035
TRAT1	0.227510427
TRDMT1	0.162988043
TRDN	0.159146209
TREH	0.42521207
TREM1	0.067697585
TREM2	0.155204344
TREML1	0.097834595
TREML2	0.059415972
TRERF1	0.162203201
TREX1	0.205257776
TRH	0.271989844
TRHDE	0.178067453
TRHR	0.228822293
TRIB1	0.16645032
TRIB2	0.110397925
TRIB3	0.092032422
TRIM11	0.140129911
TRIM13	0.163754226
TRIM17	0.184260861
TRIM2	0.1024997
TRIM21	0.153127503
TRIM22	0.070310136
TRIM23	0.123788961
TRIM24	0.285212008
TRIM25	0.169747224
TRIM28	0.451359715
TRIM29	0.117226978
TRIM3	0.151754871
TRIM32	0.110119277
TRIM33	0.151309213
TRIM34	0.081118298
TRIM35	0.11499813
TRIM36	0.111069324
TRIM37	0.28904214
TRIM38	0.09024928
TRIM4	0.097298385
TRIM41	0.09508266
TRIM42	0.097229541
TRIM44	0.146276896
TRIM45	0.094376346
TRIM46	0.141068746
TRIM47	0.155404515
TRIM49	0.074098848
TRIM5	0.095134161
TRIM54	0.136381721
TRIM55	0.087976763
TRIM56	0.106922452
TRIM58	0.099711819
TRIM59	0.086975327
TRIM6	0.081118298
TRIM61	0.092714084
TRIM62	0.111601017
TRIM63	0.388031943
TRIM66	0.084619284
TRIM67	0.143332563
TRIM69	0.095761398
TRIM7	0.11045616
TRIM71	0.127301426
TRIM72	0.116023535
TRIM8	0.125354519
TRIM9	0.171799147
TRIML1	0.103451152
TRIP10	0.190313734
TRIP11	0.108772431
TRIP12	0.103536236
TRIP13	0.123293539
TRIP4	0.101236219
TRIP6	0.148573587
TRIT1	0.144151803
TRMT1	0.122618906
TRMT11	0.110827033
TRMT12	0.092986799
TRMT2A	0.101236215
TRMT2B	0.117976387
TRMT5	0.087562242
TRMT6	0.100891283
TRMT61A	0.140231102
TRMT61B	0.072198175
TRMU	0.233828933
TRNAU1AP	0.082432005
TRNT1	0.114987488
TRO	0.139798153
TROAP	0.095164374
TRPC1	0.178212948
TRPC3	0.246310686
TRPC4AP	0.116270025
TRPC5	0.174219149
TRPC6	0.184679945
TRPC7	0.144091428
TRPM1	0.139673964
TRPM2	0.097275712
TRPM3	0.114007938
TRPM4	0.103864863
TRPM6	0.173786703
TRPM7	0.146691188
TRPS1	0.13373361
TRPT1	0.095537568
TRPV1	0.257786808
TRPV2	0.118140437
TRPV4	0.258317647
TRPV5	0.293837227
TRRAP	0.527051591
TRUB1	0.199959762
TRUB2	0.088049091
TSC1	0.422208813
TSC2	0.38966237
TSC22D1	0.113177547
TSC22D2	0.078185874
TSC22D3	0.215629514
TSEN15	0.112051054
TSEN2	0.087930866
TSEN34	0.090578463
TSEN54	0.102593257
TSFM	0.199117654
TSG101	0.152116439
TSGA13	0.091404802
TSGA14	0.122661964
TSHB	0.649281133
TSHR	0.356813529
TSHZ1	0.137160572
TSHZ2	0.118066762
TSHZ3	0.121609892
TSKU	0.403061619
TSLP	0.070537315
TSN	0.211778404
TSNARE1	0.101316823
TSNAX	0.146724851
TSNAXIP1	0.106925173
TSPAN1	0.082493038
TSPAN10	0.099345238
TSPAN12	0.078976244
TSPAN13	0.100251028
TSPAN14	0.11597494
TSPAN15	0.113436493
TSPAN16	0.085745933
TSPAN18	0.101982294
TSPAN2	0.123788961
TSPAN3	0.113768258
TSPAN31	0.10451492
TSPAN33	0.117539678
TSPAN5	0.123788961
TSPAN6	0.069177139
TSPAN7	0.170964439
TSPAN8	0.041155647
TSPAN9	0.123788961
TSPO	0.259496505
TSPYL1	0.09596859
TSPYL2	0.276699008
TSPYL5	0.118933875
TSR1	0.131282706
TSR2	0.109374829
TSSC1	0.111997506
TSSC4	0.103291697
TSSK2	0.107083108
TSSK3	0.108635281
TSSK4	0.092876124
TST	0.355044636
TSTA3	0.15887781
TTBK1	0.115433618
TTBK2	0.084387292
TTC1	0.136846636
TTC12	0.096930696
TTC14	0.104304117
TTC15	0.101805949
TTC17	0.089528124
TTC19	0.078630465
TTC21A	0.098511975
TTC21B	0.098943665
TTC22	0.108322956
TTC26	0.104883021
TTC27	0.226001446
TTC28	0.107814484
TTC29	0.079195666
TTC3	0.088579109
TTC32	0.056866098
TTC33	0.104556368
TTC35	0.110650733
TTC36	0.108492756
TTC37	0.0888558
TTC38	0.098034798
TTC39B	0.088483674
TTC3L	0.088579109
TTC5	0.146316621
TTC6	0.087346112
TTC7A	0.10012267
TTC8	0.200954083
TTC9	0.101953538
TTF1	0.086753971
TTF2	0.095552378
TTK	0.168893546
TTL	0.145297508
TTLL1	0.114584262
TTLL12	0.108955944
TTLL3	0.098900328
TTLL4	0.093687721
TTLL7	0.094260612
TTLL8	0.095780005
TTLL9	0.112690151
TTN	0.384182168
TTPA	0.588893951
TTPAL	0.105668566
TTR	0.845440348
TTRAP	0.122070564
TTYH1	0.106453334
TTYH2	0.103226655
TTYH3	0.132360165
TUB	0.253327013
TUBA1B	0.211778404
TUBA3C	0.194446828
TUBA3D	0.291995484
TUBA3E	0.171736647
TUBA4A	0.648882601
TUBA8	0.350263089
TUBAL3	0.153510203
TUBB1	0.251592007
TUBB2A	0.3358811
TUBB2B	0.27035074
TUBB2C	0.387653719
TUBB3	0.700748293
TUBB4Q	0.210184946
TUBB6	0.249327351
TUBD1	0.132922519
TUBE1	0.229587582
TUBG1	0.492835786
TUBGCP2	0.274229012
TUBGCP3	0.134870074
TUBGCP4	0.105298182
TUBGCP5	0.115589235
TUFM	0.150956208
TUFT1	0.171404607
TULP1	0.151652766
TULP3	0.107044348
TUSC1	0.077111375
TUSC2	0.094202919
TUSC3	0.125318536
TUSC4	0.116870159
TUT1	0.070416566
TWF1	0.181153589
TWIST1	0.492835786
TWISTNB	0.126281831
TWSG1	0.309240999
TXK	0.098044615
TXLNA	0.142298242
TXLNB	0.087732636
TXN	0.728506921
TXNDC1	0.113306367
TXNDC10	0.110041297
TXNDC11	0.118072421
TXNDC12	0.147194242
TXNDC15	0.104969433
TXNDC16	0.090292713
TXNDC17	0.103531678
TXNDC3	0.107198746
TXNDC4	0.134306892
TXNDC5	0.257722922
TXNDC6	0.096556834
TXNDC9	0.129026514
TXNIP	0.295039311
